b0_iriL_all,b0_mel0_all,center_stripe_rad_all,iriLmel_density_all,mean_mel_space_all,var_mel_space_all,mel_CV_all,mean_pca_ratio_iriL_all,med_pca_ratio_iriL_all,alignment_score_all,med_cluster_size_all,mean_cluster_size_all,cluster_size_75_all,annulus_In_MB
0,117,0,0,149.146489302611,3579.84499280624,40.1161342399584,NaN,NaN,0,0,0,0,60
0,113,0,0,153.531974066864,3606.67497741293,39.116020891626,NaN,NaN,0,0,0,0,60
0,101,0,0,160.576176394936,3549.70620667558,37.1035182595877,NaN,NaN,0,0,0,0,60
0,98,0,0,152.611077228328,2616.81221096627,33.5197075556656,NaN,NaN,0,0,0,0,60
2,113,0,4,149.303604132117,4037.72657649022,42.5596611592901,NaN,NaN,-1,3,3,5,60
0,123,0,4,143.642802310506,2961.12593540587,37.8830179640078,NaN,NaN,-1,0,0,0,60
1,118,0,6,154.039731571354,3000.23870551761,35.5586407621568,NaN,NaN,-1,6,6,6,60
0,136,0,0,139.087003562577,2663.96980820602,37.1089014806062,NaN,NaN,0,0,0,0,60
0,116,0,0,145.70578728325,2459.72665832242,34.0382028529311,NaN,NaN,0,0,0,0,60
0,116,0,0,145.00122808218,3101.09795188732,38.4048489733276,NaN,NaN,0,0,0,0,60
0,111,0,2,159.886780946925,3716.60913592548,38.1294803273174,NaN,NaN,-1,0,0,0,60
0,114,0,4,150.637990486785,3845.97278161135,41.1688361534888,NaN,NaN,-1,0,0,0,60
2,119,0,NaN,153.665750052545,2850.86345851254,34.7465050991399,NaN,NaN,-1,1,1,1,60
0,107,0,0,152.238954454044,3667.42693172658,39.7790990196102,NaN,NaN,0,0,0,0,60
0,104,0,0,163.021073981301,3710.54963281511,37.365893585127,NaN,NaN,0,0,0,0,60
0,106,0,6,144.785580618351,3413.97014871294,40.3556686615986,NaN,NaN,-1,0,0,0,60
0,108,0,0,159.644156514401,4826.60103864836,43.5178744005488,NaN,NaN,0,0,0,0,60
0,100,0,4,170.591860698681,4972.15288190781,41.3346182145525,NaN,NaN,-1,0,0,0,60
0,89,0,0,165.361714456007,5102.74807695051,43.1983438950017,NaN,NaN,0,0,0,0,60
0,90,0,0,162.450681365679,4128.84819784671,39.5542287351674,NaN,NaN,0,0,0,0,60
0,107,0,0,149.789721822157,4002.5020326043,42.2360958055502,NaN,NaN,0,0,0,0,60
0,102,0,6,153.141551090975,4503.12401061625,43.8191462783414,NaN,NaN,-1,0,0,0,60
0,119,0,0,156.527071898999,3152.65746603536,35.8714500427347,NaN,NaN,0,0,0,0,60
0,111,0,NaN,157.597302197245,4945.80407716698,44.6241210794322,NaN,NaN,-1,0,0,0,60
0,104,0,0,153.238346276034,3108.14063760668,36.3816904424692,NaN,NaN,0,0,0,0,60
0,100,0,3,161.879274881764,3715.30719244166,37.6535661075072,NaN,NaN,-1,0,0,0,60
2,113,0,3,149.220571691686,3188.50309306253,37.8411844665324,NaN,NaN,-1,1.5,1.5,2,60
0,116,0,NaN,149.374828930568,4263.655476675,43.713303808676,NaN,NaN,-1,0,0,0,60
0,106,0,NaN,150.65218045872,4042.32973013046,42.2027203466433,NaN,NaN,-1,0,0,0,60
0,97,0,4,159.788885807029,3646.14468853488,37.789433444295,NaN,NaN,-1,0,0,0,60
7,123,1757.16035124857,3,134.483287237354,3290.84989113095,42.656549289727,NaN,NaN,0,1,1.57142857142857,1.75,85
3,114,0,2,142.193953662192,3804.08401992026,43.3754427114027,NaN,NaN,-1,1,1,1,85
5,104,1757.16035124857,3,145.969618828979,4468.73592127084,45.7962451494234,NaN,NaN,0,2,1.8,2.25,85
10,120,1757.16035124857,3,130.375950861641,2436.27734218834,37.8587154525006,NaN,NaN,0,3,3,4,85
5,127,1757.16035124857,5,130.856574885083,3097.52649530174,42.5316240445523,NaN,NaN,0,1,1.2,1.25,85
2,117,0,3,147.795042266782,3443.79530803257,39.7062432593274,NaN,NaN,-1,1.5,1.5,2,85
7,111,1757.16035124857,2.4047619047619,127.194151232344,3731.86260182084,48.0281304143095,NaN,NaN,0,4,3.42857142857143,4,85
7,113,1757.16035124857,3,139.293709318279,3943.25223853896,45.0812319547621,NaN,NaN,0,1,1.42857142857143,2,85
7,109,1757.16035124857,3,128.61540244133,2984.25825685317,42.4742013092602,NaN,NaN,0,3,2.57142857142857,3.75,85
5,127,1757.16035124857,3,133.230186406591,2728.77586054531,39.2085965040256,NaN,NaN,0,2,2.2,2.5,85
3,118,0,4,133.200489354708,2624.77858408533,38.4627663414415,NaN,NaN,-1,3,2.66666666666667,3.75,85
9,123,1757.16035124857,3,130.353754847318,2795.14588843362,40.5582020587429,NaN,NaN,0,1,1.66666666666667,2.25,85
2,119,0,5,142.751700977604,3830.13265183895,43.3536448814734,NaN,NaN,-1,3.5,3.5,4,85
11,114,1757.16035124857,3.16666666666667,126.634239418431,3097.00089818164,43.9460169992705,NaN,NaN,0,3,2.54545454545455,3.75,85
7,111,1757.16035124857,2.16666666666667,131.702152385291,4073.39982927631,48.4602497248784,NaN,NaN,0,2,3,3,85
6,111,566.196042220426,3.11904761904762,136.938733736346,4797.73260598278,50.5815009188038,3.22039837845243,3.22039837845243,389.363236489177,2.5,2.66666666666667,3,85
7,118,1757.16035124857,3,132.209933105306,2912.86545464774,40.822173765901,NaN,NaN,0,2,2.42857142857143,3,85
10,115,1757.16035124857,3,137.206302093367,4160.99334304089,47.0137020731608,NaN,NaN,0,2,2.5,3,85
2,109,0,5,143.377626129502,4583.61177046652,47.2196243092797,NaN,NaN,-1,1.5,1.5,2,85
6,129,1757.16035124857,3,133.095258122302,3129.08508025609,42.0287141421675,NaN,NaN,0,3.5,3.16666666666667,4,85
5,109,1757.16035124857,4.45238095238095,131.651043007457,3400.81430458639,44.2962697464812,NaN,NaN,0,4,4,7,85
6,109,1757.16035124857,3.45238095238095,135.137108784921,3659.32827459034,44.7637088723597,NaN,NaN,0,4.5,4.66666666666667,7,85
3,121,0,3,141.457744139046,3515.07295655712,41.9121986337201,NaN,NaN,-1,1,1.33333333333333,1.75,85
8,115,1757.16035124857,3,126.743527003391,3090.27638148169,43.8604287645816,1.86033972790311,1.86033972790311,1231.00452608147,2.5,2.75,4.5,85
6,118,1757.16035124857,3,137.075784425119,3730.54350407145,44.5579615728929,NaN,NaN,0,2.5,2.5,4,85
4,100,0,3,145.735735719464,5637.95422923237,51.5222374887076,NaN,NaN,-1,3.5,3,4,85
5,123,1757.16035124857,5,138.297296903787,3558.61136598184,43.1346808518584,NaN,NaN,0,2,2.8,4,85
9,114,1757.16035124857,3,133.733528634428,3695.77689712791,45.4582349848584,NaN,NaN,0,1,2.55555555555556,2.25,85
6,127,1757.16035124857,5,137.473762830743,3690.27102952623,44.1885053320936,NaN,NaN,0,3.5,4.33333333333333,6,85
4,123,0,NaN,139.572995565302,3275.24780748876,41.0034767417807,NaN,NaN,-1,1.5,1.75,2.5,85
4,128,0,3.30952380952381,132.543619151855,2859.08766586147,40.3417664688155,2.55062632772229,2.55062632772229,-1,4.5,4.75,8,85
3,129,0,6,138.632985622115,3571.29737541674,43.1068641592598,NaN,NaN,-1,3,4,6,85
4,117,0,3,144.508293170874,2970.87791997533,37.7180847087034,NaN,NaN,-1,2,2.75,4.5,85
7,117,1757.16035124857,3,134.029842036638,3559.25119496435,44.5120723293383,NaN,NaN,0,2,2.85714285714286,3,85
7,118,1757.16035124857,3.02380952380952,135.980945940024,3370.68343615475,42.6953841502311,NaN,NaN,0,1,2.14285714285714,2.75,85
3,114,0,4,145.988746325139,4269.60102385185,44.7583705947515,NaN,NaN,-1,4,3,4,85
3,117,0,3,142.247396626536,3722.42640946841,42.8912529912898,NaN,NaN,-1,3,3,4.5,85
6,108,1757.16035124857,3.30952380952381,131.121473098154,3148.51160319054,42.7936006334011,NaN,NaN,0,2.5,3.16666666666667,4,85
5,112,1757.16035124857,3,141.310006199037,4118.50589434978,45.414750279737,NaN,NaN,0,3,3.4,5,85
12,99,1757.16035124857,2.30952380952381,128.426543030986,3438.35813561189,45.6584078044219,NaN,NaN,0,2,2.66666666666667,4,85
6,119,363.321174426549,3,126.715174299929,2850.29408692151,42.1324011590899,3.54463301391561,3.54463301391561,783.448392665119,3.5,4,5,85
5,122,1757.16035124857,3,139.451643232899,2844.37173555557,38.2445487530561,NaN,NaN,0,1,2.2,4,85
0,125,0,NaN,141.326440255497,2921.28407297872,38.2440146083586,NaN,NaN,-1,0,0,0,85
3,121,0,3,134.304772056565,3124.93924167987,41.6226133590945,NaN,NaN,-1,2,2,2.75,85
5,106,1757.16035124857,3,146.736028970597,3453.36240711823,40.0483213115368,NaN,NaN,0,3,2.8,4,85
3,129,0,2,147.31589622125,3177.02879407226,38.2614093624857,NaN,NaN,-1,2,1.66666666666667,2,85
7,113,1757.16035124857,2.02380952380952,142.40349424891,4276.01030601224,45.9196665396218,NaN,NaN,0,2,2,2.75,85
3,111,0,3,138.138378901534,3604.585810758,43.4623624548602,NaN,NaN,-1,3,3.33333333333333,5.25,85
6,131,1757.16035124857,3,134.748100126118,3230.62893581189,42.1813901750272,NaN,NaN,0,2,1.66666666666667,2,85
6,116,1757.16035124857,3,133.107929888123,3280.66224649766,43.0305434636056,NaN,NaN,0,1.5,1.83333333333333,2,85
3,124,0,4,137.764739989552,3932.38571880523,45.5187134135429,NaN,NaN,-1,3,2.66666666666667,3.75,85
0,117,0,3,143.239368859016,2817.86286126752,37.0593269665156,NaN,NaN,-1,0,0,0,85
6,97,1757.16035124857,4,133.14777788344,3808.43415157401,46.3488862497331,NaN,NaN,0,3.5,4.5,6,85
7,111,1757.16035124857,3,131.570665647414,3366.70154640028,44.1004719659387,NaN,NaN,0,1,2.42857142857143,4.25,85
4,106,0,4,139.630444995432,4752.78952066194,49.3735288907046,NaN,NaN,-1,2.5,2.75,4,85
5,130,1757.16035124857,4,135.624222594049,3156.74330278031,41.4268939032911,NaN,NaN,0,2,1.6,2,85
6,108,1757.16035124857,3,135.230985161254,3460.21410683195,43.4985994842711,NaN,NaN,0,3.5,3,4,85
6,124,1757.16035124857,3.02380952380952,133.654158346851,3051.28617878502,41.3293900147958,NaN,NaN,0,4,3.16666666666667,4,85
3,109,0,4,154.70461328117,4445.5834692223,43.0983972559758,NaN,NaN,-1,1,1.33333333333333,1.75,85
3,113,0,4,141.609005501396,3804.23625795368,43.5554863404186,NaN,NaN,-1,4,4.66666666666667,6.25,85
5,108,1757.16035124857,2,135.146114022766,3956.82005782708,46.5446305811781,NaN,NaN,0,2,2.2,3.25,85
4,117,0,3,137.685423202474,4103.13112976529,46.5232166440551,NaN,NaN,-1,2.5,2.5,3.5,85
7,114,1757.16035124857,4,132.193644228617,3420.08111440555,44.2392370068394,NaN,NaN,0,1,2,3,85
6,122,1757.16035124857,2.07142857142857,140.164605770134,3021.45726265741,39.2165936326052,NaN,NaN,0,2,2.33333333333333,4,85
4,121,0,3,136.994884407844,3777.16418034082,44.8619948323272,NaN,NaN,-1,1.5,2.25,3.5,85
4,128,0,4,137.941070179341,2779.88120613554,38.2225385798749,NaN,NaN,-1,2.5,2.25,3,85
5,126,1757.16035124857,3,134.903876264946,3160.28531147786,41.6714600952196,NaN,NaN,0,3,3.6,5.75,85
5,119,1757.16035124857,3,138.89828224216,3182.09317691804,40.61248569064,NaN,NaN,0,2,2.8,4,85
11,119,1757.16035124857,2,138.482191216961,4572.13642645812,48.8276320875509,NaN,NaN,0,2,2.36363636363636,3,85
6,117,1757.16035124857,3,137.134492545553,3791.00409952143,44.8983543552645,6.21493225200348,6.21493225200348,1226.33565453122,4.5,4.33333333333333,7,85
6,128,1757.16035124857,3.11904761904762,139.866238018726,3138.98351390384,40.0572954401623,NaN,NaN,0,3,3.5,5,85
3,104,0,3,146.717165156532,4355.78470824686,44.9833998028135,NaN,NaN,-1,3,2.66666666666667,3,85
6,113,1320.44094024334,2,138.862473338681,3589.93358685073,43.1477655981958,9.63743356336567,9.63743356336567,974.069023529376,1,2.83333333333333,6,85
7,104,1757.16035124857,2,130.770452459678,3376.81425739098,44.4369210656504,NaN,NaN,0,4,3.71428571428571,4.75,85
3,119,0,3.02380952380952,131.478478727248,3244.79381527897,43.3250310202041,NaN,NaN,-1,3,4,6,85
6,110,1757.16035124857,3.07142857142857,137.463567946655,3862.7499669038,45.2127253772181,NaN,NaN,0,3,3.16666666666667,4,85
7,129,1757.16035124857,3,136.812217871625,2643.44689780293,37.5803146471462,NaN,NaN,0,3,2.71428571428571,4,85
8,113,1757.16035124857,3,128.565757592257,3007.19142393855,42.6535540263465,NaN,NaN,0,3.5,4,5,85
4,117,0,5,141.254090765341,3948.25897493547,44.4837899781364,NaN,NaN,-1,2,2.75,4,85
6,108,985.070353884444,3,145.64905225958,4548.07090596885,46.3026609906598,1.51789692455865,1.51789692455865,837.739435472238,3,2.83333333333333,4,85
11,118,1757.16035124857,3.35714285714286,125.08191746025,3248.79185642975,45.5686763580984,NaN,NaN,0,2,2.72727272727273,3.75,85
6,109,1757.16035124857,3,137.150810333662,4424.11163790017,48.496976170121,NaN,NaN,0,1,1.66666666666667,2,85
3,107,0,4,144.583442009347,4296.37460050924,45.3348841962912,NaN,NaN,-1,2,2.33333333333333,3.5,85
7,126,1757.16035124857,3,133.78601616401,2952.24129043562,40.6130123665254,NaN,NaN,0,1,2,2.75,85
3,118,0,5,151.455282445179,3860.97996471153,41.0264886832843,NaN,NaN,-1,3,3,4.5,85
4,117,0,3,148.687704174837,3448.83493331784,39.4967306843573,NaN,NaN,-1,3,3.25,3.5,85
9,115,1757.16035124857,3,136.432389437806,3935.72382341528,45.9827374850974,NaN,NaN,0,2,2.11111111111111,2.25,85
6,97,1757.16035124857,3,142.652667575786,4734.15514177585,48.2326746665534,NaN,NaN,0,4.5,5.5,8,85
4,118,0,4,136.822724632655,3817.32069489852,45.1565848115324,NaN,NaN,-1,1.5,2.75,4.5,85
5,122,1757.16035124857,3,141.540378322446,3690.75714857386,42.9217462499305,NaN,NaN,0,1,2,3.25,85
6,111,1757.16035124857,3,137.438084082203,4485.29441095485,48.7290994256713,NaN,NaN,0,2.5,2.5,3,85
10,115,1757.16035124857,3,130.963854606429,3900.2210303948,47.6862488554901,NaN,NaN,0,3,2.8,3,85
5,112,1757.16035124857,3.26190476190476,147.062736506094,4661.93656647055,46.4280599986145,NaN,NaN,0,3,4,7.25,85
6,111,1757.16035124857,4.64285714285714,129.108517335165,4488.96888646233,51.8941501241837,NaN,NaN,0,4,4.66666666666667,7,85
7,110,1757.16035124857,3,134.014255016202,3711.98890326766,45.4623978415254,NaN,NaN,0,1,1.57142857142857,2,85
4,106,0,3,146.463804378219,4491.79898733984,45.7593498917614,NaN,NaN,-1,3,3.5,5.5,85
5,99,1757.16035124857,3,130.869146177776,3769.93679377684,46.9169493476664,NaN,NaN,0,2,2.4,3.25,85
6,121,1116.67212039734,3,139.406095007247,4228.57032230972,46.6460653780902,1.89548064240337,1.89548064240337,866.392859858648,3.5,3.5,6,85
7,120,1757.16035124857,3,132.684990802445,3394.32605819663,43.9091449840696,NaN,NaN,0,2,2.71428571428571,4,85
6,104,1757.16035124857,2,138.350146644448,3449.88729128082,42.4544119386675,NaN,NaN,0,2,2.33333333333333,4,85
18,122,414.850809698785,3.88095238095238,114.816994740412,2847.36674715069,46.4745859346318,2.32641377895187,2.64347605584954,418.550551831573,4,5.77777777777778,9,110
16,109,727.492770822379,3,119.234313193169,3236.34316595739,47.7118249587459,2.84958195035447,2.84958195035447,472.337933391623,3,3.875,5,110
8,115,1290.34025475266,3.69047619047619,134.679262065237,3444.97935400529,43.5805376307677,1.85685380823464,1.85685380823464,560.14793907034,4.5,4.125,6,110
15,105,616.066143590092,4,112.633284746286,3176.55282393621,50.0393075411114,3.22217468981566,2.62046999714917,239.334542511508,4,5.6,8.75,110
15,108,1757.16035124857,3,118.868074956952,4136.82787101783,54.1088739390206,3.46066162694279,3.46066162694279,806.798256464994,5,5.6,8,110
12,104,679.048845812978,3,123.484094492343,3545.33680247248,48.2189476629412,5.41038909330188,5.41038909330188,236.211980410393,4.5,4.83333333333333,6,110
13,121,343.876786081319,3,122.329871351532,3400.24789444804,47.6675434567387,3.86360372538722,3.86360372538722,292.526857052019,4,4.07692307692308,5.5,110
12,116,728.116959540195,3,115.372009440534,2260.71524452249,41.2118845570016,1.36422365832682,1.36422365832682,525.569568892094,3.5,4.83333333333333,7,110
14,110,659.240844984612,3,113.117255563706,2840.44413365676,47.1155501069955,4.01784686428318,4.01784686428318,498.790766926561,3.5,5.28571428571429,7,110
13,111,309.86233909202,2,119.647002594326,3012.3815881536,45.8725802545856,1.97577512182108,1.92727413377641,423.663350984487,5,6.15384615384615,8.25,110
13,119,1757.16035124857,3.66666666666667,123.841871146691,3654.30668968498,48.8129428424479,NaN,NaN,0,2,4.07692307692308,6.5,110
13,111,384.052502993552,4,126.713189950793,3581.13278524872,47.226785695994,1.94861864175642,1.94861864175642,662.878100783457,5,5.61538461538461,7.25,110
14,119,412.772844558908,3,124.554307697567,3245.95732382349,45.7417368050465,10.303420546435,10.303420546435,363.408130621972,3.5,3.85714285714286,5,110
11,113,454.473192427882,2.54761904761905,120.943739294759,2675.78763073252,42.7703130553573,2.8584880066592,2.8584880066592,458.50962638376,3,4.54545454545455,5.5,110
13,124,1757.16035124857,3,130.750834396878,2768.78283504484,40.243892285223,NaN,NaN,0,2,2.30769230769231,4,110
13,114,293.711477915004,3,124.171083786378,3673.5401135492,48.8114738795628,2.75805152868586,3.08623826616543,278.647315897353,4,3.92307692307692,5,110
11,108,882.699632804944,4,110.6672693946,2317.90942261013,43.5039845675521,3.13781488958931,3.00073221326701,462.51847774516,6,6.81818181818182,7.75,110
18,109,981.827723613487,3,108.716277558878,2770.57893484035,48.4161988671794,2.08080871821237,1.95971589736131,321.605054025406,4,5.11111111111111,8,110
15,102,557.397215955907,4,123.49475732181,4418.60869223351,53.8262656241521,3.72868223537117,3.72868223537117,565.24813256148,3,4.53333333333333,4.75,110
19,104,508.148805023021,3,124.247796374804,4160.10343703921,51.9114750723178,1.41533346006842,1.41533346006842,369.876650365684,2,3.89473684210526,6,110
15,119,653.929742455708,3,127.822813994872,3328.98997809857,45.1385776099199,1.39936705793881,1.39936705793881,239.923624496212,3,3.26666666666667,3.75,110
16,106,432.516308681114,4,116.395125123998,3843.74254518638,53.2650518229949,4.10764029298116,3.0640989846956,358.566196323735,6.5,5.75,9.5,110
17,113,361.082849632074,3,118.012442168837,3087.85621940199,47.0869691595745,1.13645114300157,1.13645114300157,255.497121153974,4,3.47058823529412,4,110
16,124,606.116121048924,3,115.501949510011,2527.95380373765,43.5306600225711,3.93494820007883,3.93494820007883,719.742845881414,4.5,5.375,8.5,110
19,117,1573.75119311268,3,120.896307747408,3410.51278870778,48.3055246933992,2.19255866916331,2.19255866916331,125.510763896057,2,3.10526315789474,4,110
11,119,565.480248207892,3,126.000578607698,3698.40093469046,48.2652383970205,1.55808189484972,1.55808189484972,514.027935338533,4,5,6.25,110
14,118,465.16706925381,4,120.048821665873,3021.35911283111,45.7871141903022,4.99262599186566,3.42225797106143,384.651326548504,4,4.42857142857143,6,110
13,112,1757.16035124857,3.78571428571429,125.414529053164,3908.53311608694,49.8492979502496,NaN,NaN,0,2,3.30769230769231,4,110
13,126,433.518176051959,4,113.649944037966,2626.82902358728,45.0968987252988,2.55775248271958,2.55775248271958,440.317043495082,4,5.84615384615385,10,110
12,104,173.480717013217,3.73809523809524,130.775116924456,3751.90656289443,46.8382747825631,2.03039550917547,1.99406093528409,177.598639071934,2,4.33333333333333,6.5,110
14,104,311.885064354793,3,115.312870262168,3321.15461466214,49.9766066672014,1.76295764476761,1.76295764476761,517.505668737693,3.5,4.78571428571429,7,110
15,119,1518.07929895395,2,116.388050329967,2736.07837049222,44.9423598999163,2.30877409211888,2.30877409211888,702.510730419326,3,4.4,8,110
11,108,330.077110732799,3.4047619047619,124.86984135953,3203.65361171594,45.3278600631943,1.91129554036444,1.91129554036444,349.731258522312,4,5.18181818181818,6.5,110
14,108,352.144938615274,4,118.290688708338,2793.19003006389,44.6786128794012,3.89822559489601,4.24149594910716,299.800917333091,3.5,4.35714285714286,7,110
19,122,289.270105146275,4,111.907732968617,2838.23523833268,47.6062634907814,4.40293623788086,4.55207084277348,189.605238038668,4,5.68421052631579,8,110
18,108,589.876087069739,4,114.434922975633,3946.98138679942,54.9002039143642,1.79186140934618,1.74084396641182,412.095246527735,3,4.77777777777778,8,110
10,111,649.584418104923,4,113.706768046453,2517.30928737432,44.1247211199967,2.29475335563605,2.09439304565512,279.368956476602,8,7.9,11,110
15,107,439.419251274743,3,121.372193940754,3881.97152283084,51.3342203206503,2.00839851024074,1.94216795085043,377.209042552101,4,5.33333333333333,6.5,110
15,115,380.016396330256,4,109.493800903739,2706.03921255802,47.5091774039264,2.87418742675577,2.87418742675577,584.761002848659,5,5.4,7,110
9,106,1757.16035124857,3,124.508307774711,2984.18252782499,43.8747203222037,NaN,NaN,0,4,4,4.25,110
22,115,220.595332790842,3,108.609183764566,2525.66131150133,46.2722913737469,2.85842102002838,2.84012644541231,320.455322303987,4.5,5,7,110
12,121,678.446883338003,4,126.591097506014,3136.72225866752,44.2420118556752,2.06245853931966,2.06245853931966,382.759117016463,3.5,4.91666666666667,6,110
17,111,692.965241665067,3,111.276424691929,2876.76248422251,48.2001999564074,2.82372953739147,2.02390008884827,334.988790060264,5,5.94117647058824,9,110
13,105,791.545153121044,3,124.006567270117,3548.99712042206,48.0405684776112,1.32235040402629,1.32235040402629,538.262147001978,4,4.07692307692308,5.25,110
15,107,1213.34801378641,2.85714285714286,121.546357353325,3468.98623752249,48.4573143450644,2.62400114148175,2.62400114148175,597.063675172525,2,3.93333333333333,4.75,110
15,117,619.880355622037,3,121.675267136473,2988.25571092325,44.9269121857507,3.18268562841744,3.18268562841744,698.728993464771,3,4.53333333333333,6.75,110
17,96,307.794360955131,3,118.073738561291,3536.30042870542,50.36412142778,2.53895796764397,1.53294503247487,488.918799157794,4,4.64705882352941,6.5,110
10,119,1757.16035124857,2.85714285714286,126.267235762217,3681.72404867816,48.0545975150398,NaN,NaN,0,4,4,5,110
14,108,1757.16035124857,2.54761904761905,125.449312415253,3870.10403486521,49.5898773970348,5.95476160206196,5.95476160206196,825.993835655313,4,4.35714285714286,6,110
18,112,628.511548404763,3,108.455521355231,2596.24327836728,46.9808668997286,3.35560622704133,2.88805958921982,304.328520618923,4,6.38888888888889,6,110
11,112,890.358383647383,4,122.620287470875,3895.32597545425,50.8990379211985,2.04086255029415,2.04086255029415,220.771219211016,6,7.27272727272727,11,110
13,125,1757.16035124857,3,129.344227677939,3468.62237730161,45.5335445098173,NaN,NaN,0,3,2.84615384615385,4.25,110
20,117,642.581169687169,3,113.587024956751,2957.44632034065,47.8773065927545,4.65549211133924,4.65549211133924,391.014498854485,3,5.2,6.5,110
16,114,1217.43206380764,4,116.00463153984,3125.12256169752,48.1901411261292,6.19364711509686,6.28699661976343,187.347979729555,5.5,6.9375,10.5,110
11,115,210.117099387837,4,119.645057385344,3144.36657090149,46.8675037593825,3.84010464989822,3.84010464989822,437.844601052696,4,4.27272727272727,5.75,110
20,125,1757.16035124857,2,110.44578325746,2692.39082736106,46.9807463346571,2.5405125384859,2.5405125384859,732.75429620183,4,5.65,9,110
14,119,1207.35124101605,3,129.750665068059,3156.8713218634,43.3030859811292,5.18410071691968,5.18410071691968,641.74861696319,4,4.35714285714286,6,110
20,104,884.393716276608,3,107.257487721108,2374.83577001618,45.4348575248636,1.89592361972593,1.9491438902372,278.642647529531,3.5,4.95,5.5,110
13,98,1757.16035124857,3,122.232272285321,4517.32253926031,54.9863212360012,NaN,NaN,0,3,3.69230769230769,4.25,110
22,113,585.740996265578,3,108.916957272453,2374.86430130654,44.7428763025717,2.5013775627161,2.31922124562288,311.268588627558,3.5,4.54545454545455,7,110
11,93,1757.16035124857,3,139.183266381827,5201.92819229518,51.8197307428614,NaN,NaN,0,2,2.81818181818182,3.75,110
14,128,1101.98152429053,3.16666666666667,118.529298708611,2598.44330842746,43.0061839469596,2.39742338478833,2.39742338478833,425.372302335194,4,4.57142857142857,6,110
16,117,610.53355832626,3,118.354051214293,2876.50752652589,45.3157976753248,3.27091883854741,3.27091883854741,315.477447568702,4,4.8125,6,110
18,123,571.39699606796,2.69047619047619,116.601665611337,2504.68883023878,42.9212276475281,3.10559392140848,3.10559392140848,390.13562360646,3,3.61111111111111,6,110
12,105,1757.16035124857,3,129.901902530776,4500.6878160294,51.6444828752267,NaN,NaN,0,2.5,3.83333333333333,5.5,110
16,115,805.346787616129,3.64285714285714,118.055243627346,3118.42119707321,47.3022833359245,2.87198629909691,2.87198629909691,313.901705233343,3,3.8125,5,110
15,112,851.116375904555,3,119.305101414542,3481.26914336992,49.4549521624547,1.32766783375989,1.32766783375989,177.035216516223,3,3.46666666666667,4,110
9,107,412.153164832226,3,119.593761385601,2913.05249758247,45.1300308523676,3.40959548641005,3.40959548641005,671.235111001631,6,7.44444444444444,11,110
13,121,1757.16035124857,3.26190476190476,116.201606978038,2661.96482827551,44.4006187621426,1.16517089890499,1.16517089890499,847.348150950528,4,5.15384615384615,6.25,110
23,111,348.586660794844,3,106.89924664015,2472.40602350571,46.5141674417243,2.52047744035031,2.52047744035031,468.003965733724,3,4.43478260869565,6.75,110
16,120,1757.16035124857,4,111.533951591005,2303.17306399639,43.0284990585014,NaN,NaN,0,3.5,4.4375,6,110
